participant,age,female,trial,date,time,condition,crowding_axis,n_errors,n_hits,prop_correct,dot1,is_target1,dot2,is_target2,dot3,is_target3,dot4,is_target4,dot5,is_target5
25_NJ,24,0,19,30/08/2013,02:31:52 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,7,1,9,1
25_NJ,24,0,20,30/08/2013,02:32:38 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
25_NJ,24,0,21,30/08/2013,02:33:01 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,8,1,9,1
25_NJ,24,0,22,30/08/2013,02:33:24 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,8,1
25_NJ,24,0,23,30/08/2013,02:33:47 pm,horizontal,weak,0,5,1.0,0,1,2,1,4,1,5,1,7,1
25_NJ,24,0,24,30/08/2013,02:34:10 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,1,6,0
25_NJ,24,0,25,30/08/2013,02:34:36 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
25_NJ,24,0,26,30/08/2013,02:34:58 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,6,1
25_NJ,24,0,27,30/08/2013,02:35:22 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
25_NJ,24,0,28,30/08/2013,02:35:46 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,8,1
25_NJ,24,0,29,30/08/2013,02:36:09 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,6,0,9,1
25_NJ,24,0,30,30/08/2013,02:36:31 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
25_NJ,24,0,31,30/08/2013,02:36:53 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,5,1
25_NJ,24,0,32,30/08/2013,02:37:16 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
25_NJ,24,0,33,30/08/2013,02:37:39 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
25_NJ,24,0,34,30/08/2013,02:38:00 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
25_NJ,24,0,35,30/08/2013,02:38:24 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
25_NJ,24,0,36,30/08/2013,02:38:47 pm,vertical,strong,0,5,1.0,0,1,2,1,5,1,7,1,8,1
25_NJ,24,0,37,30/08/2013,02:39:09 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,6,1
25_NJ,24,0,38,30/08/2013,02:39:33 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
25_NJ,24,0,39,30/08/2013,02:40:22 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,8,1,9,1
25_NJ,24,0,40,30/08/2013,02:40:46 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
25_NJ,24,0,41,30/08/2013,02:41:08 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
25_NJ,24,0,42,30/08/2013,02:41:30 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,8,1
25_NJ,24,0,43,30/08/2013,02:41:53 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,8,1
25_NJ,24,0,44,30/08/2013,02:42:16 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,9,1
25_NJ,24,0,45,30/08/2013,02:42:39 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,7,1,8,1
25_NJ,24,0,46,30/08/2013,02:43:01 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,9,1
25_NJ,24,0,47,30/08/2013,02:43:24 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,8,1
25_NJ,24,0,48,30/08/2013,02:43:46 pm,vertical,strong,0,5,1.0,0,1,2,1,5,1,6,1,8,1
25_NJ,24,0,49,30/08/2013,02:44:09 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
25_NJ,24,0,50,30/08/2013,02:44:32 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,8,0
25_NJ,24,0,51,30/08/2013,02:44:55 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
25_NJ,24,0,52,30/08/2013,02:45:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,9,1
25_NJ,24,0,53,30/08/2013,02:45:40 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
25_NJ,24,0,54,30/08/2013,02:46:02 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
25_NJ,24,0,55,30/08/2013,02:46:24 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,8,1
25_NJ,24,0,56,30/08/2013,02:46:47 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
25_NJ,24,0,57,30/08/2013,02:47:10 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,9,1
25_NJ,24,0,58,30/08/2013,02:47:33 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,0,8,1
25_NJ,24,0,59,30/08/2013,02:47:56 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,9,1
