participant,trial,frame,t_ms,dot,x,y
01_SV,54,23,1200,9,746.0,1344.0
01_SV,54,24,1250,0,857.0,892.0
01_SV,54,24,1250,1,436.0,819.0
01_SV,54,24,1250,2,688.0,284.0
01_SV,54,24,1250,3,814.0,826.0
01_SV,54,24,1250,4,397.0,550.0
01_SV,54,24,1250,5,1189.0,629.0
01_SV,54,24,1250,6,730.0,405.0
01_SV,54,24,1250,7,1108.0,25.0
01_SV,54,24,1250,8,368.0,1017.0
01_SV,54,24,1250,9,748.0,1333.0
01_SV,54,25,1300,0,848.0,899.0
01_SV,54,25,1300,1,425.0,821.0
01_SV,54,25,1300,2,680.0,276.0
01_SV,54,25,1300,3,825.0,825.0
01_SV,54,25,1300,4,388.0,544.0
01_SV,54,25,1300,5,1200.0,629.0
01_SV,54,25,1300,6,729.0,394.0
01_SV,54,25,1300,7,1114.0,34.0
01_SV,54,25,1300,8,375.0,1026.0
01_SV,54,25,1300,9,751.0,1322.0
01_SV,54,26,1350,0,839.0,905.0
01_SV,54,26,1350,1,414.0,823.0
01_SV,54,26,1350,2,672.0,268.0
01_SV,54,26,1350,3,836.0,824.0
01_SV,54,26,1350,4,378.0,538.0
01_SV,54,26,1350,5,1211.0,629.0
01_SV,54,26,1350,6,729.0,383.0
01_SV,54,26,1350,7,1120.0,43.0
01_SV,54,26,1350,8,382.0,1035.0
01_SV,54,26,1350,9,754.0,1311.0
01_SV,54,27,1400,0,830.0,911.0
01_SV,54,27,1400,1,403.0,825.0
01_SV,54,27,1400,2,664.0,260.0
01_SV,54,27,1400,3,847.0,822.0
01_SV,54,27,1400,4,369.0,532.0
01_SV,54,27,1400,5,1222.0,629.0
01_SV,54,27,1400,6,728.0,372.0
01_SV,54,27,1400,7,1126.0,52.0
01_SV,54,27,1400,8,389.0,1044.0
01_SV,54,27,1400,9,757.0,1300.0
01_SV,54,28,1450,0,821.0,917.0
01_SV,54,28,1450,1,392.0,827.0
01_SV,54,28,1450,2,656.0,252.0
01_SV,54,28,1450,3,858.0,820.0
01_SV,54,28,1450,4,360.0,526.0
01_SV,54,28,1450,5,1233.0,628.0
01_SV,54,28,1450,6,727.0,361.0
01_SV,54,28,1450,7,1132.0,61.0
01_SV,54,28,1450,8,396.0,1053.0
01_SV,54,28,1450,9,760.0,1289.0
01_SV,54,29,1500,0,812.0,923.0
01_SV,54,29,1500,1,381.0,829.0
01_SV,54,29,1500,2,648.0,245.0
01_SV,54,29,1500,3,858.0,820.0
01_SV,54,29,1500,4,351.0,520.0
01_SV,54,29,1500,5,1244.0,628.0
01_SV,54,29,1500,6,727.0,350.0
01_SV,54,29,1500,7,1138.0,70.0
01_SV,54,29,1500,8,403.0,1061.0
01_SV,54,29,1500,9,763.0,1278.0
01_SV,54,30,1550,0,803.0,929.0
01_SV,54,30,1550,1,370.0,831.0
01_SV,54,30,1550,2,640.0,238.0
01_SV,54,30,1550,3,847.0,821.0
01_SV,54,30,1550,4,342.0,514.0
01_SV,54,30,1550,5,1255.0,628.0
01_SV,54,30,1550,6,726.0,339.0
01_SV,54,30,1550,7,1143.0,80.0
01_SV,54,30,1550,8,410.0,1069.0
01_SV,54,30,1550,9,766.0,1267.0
01_SV,54,31,1600,0,794.0,935.0
01_SV,54,31,1600,1,359.0,834.0
01_SV,54,31,1600,2,632.0,231.0
01_SV,54,31,1600,3,836.0,822.0
01_SV,54,31,1600,4,333.0,508.0
01_SV,54,31,1600,5,1266.0,628.0
01_SV,54,31,1600,6,725.0,328.0
01_SV,54,31,1600,7,1148.0,90.0
01_SV,54,31,1600,8,418.0,1077.0
01_SV,54,31,1600,9,769.0,1257.0
01_SV,54,32,1650,0,785.0,941.0
01_SV,54,32,1650,1,348.0,836.0
01_SV,54,32,1650,2,624.0,224.0
01_SV,54,32,1650,3,825.0,824.0
01_SV,54,32,1650,4,324.0,502.0
01_SV,54,32,1650,5,1277.0,628.0
01_SV,54,32,1650,6,724.0,317.0
01_SV,54,32,1650,7,1153.0,100.0
01_SV,54,32,1650,8,426.0,1085.0
01_SV,54,32,1650,9,772.0,1246.0
01_SV,54,33,1700,0,776.0,947.0
01_SV,54,33,1700,1,337.0,838.0
01_SV,54,33,1700,2,616.0,217.0
01_SV,54,33,1700,3,814.0,826.0
01_SV,54,33,1700,4,315.0,496.0
01_SV,54,33,1700,5,1288.0,627.0
01_SV,54,33,1700,6,723.0,306.0
01_SV,54,33,1700,7,1158.0,110.0
01_SV,54,33,1700,8,434.0,1092.0
01_SV,54,33,1700,9,775.0,1235.0
01_SV,54,34,1750,0,767.0,953.0
01_SV,54,34,1750,1,326.0,840.0
01_SV,54,34,1750,2,608.0,210.0
01_SV,54,34,1750,3,803.0,828.0
01_SV,54,34,1750,4,306.0,490.0
01_SV,54,34,1750,5,1299.0,626.0
01_SV,54,34,1750,6,722.0,295.0
01_SV,54,34,1750,7,1163.0,120.0
01_SV,54,34,1750,8,442.0,1100.0
01_SV,54,34,1750,9,778.0,1224.0
01_SV,54,35,1800,0,758.0,959.0
01_SV,54,35,1800,1,315.0,842.0
01_SV,54,35,1800,2,600.0,203.0
01_SV,54,35,1800,3,792.0,830.0
01_SV,54,35,1800,4,297.0,484.0
01_SV,54,35,1800,5,1310.0,625.0
01_SV,54,35,1800,6,721.0,284.0
01_SV,54,35,1800,7,1168.0,130.0
01_SV,54,35,1800,8,450.0,1108.0
01_SV,54,35,1800,9,781.0,1213.0
01_SV,54,36,1850,0,749.0,965.0
01_SV,54,36,1850,1,304.0,844.0
01_SV,54,36,1850,2,592.0,196.0
01_SV,54,36,1850,3,781.0,832.0
01_SV,54,36,1850,4,288.0,478.0
01_SV,54,36,1850,5,1321.0,624.0
01_SV,54,36,1850,6,721.0,284.0
01_SV,54,36,1850,7,1173.0,140.0
01_SV,54,36,1850,8,450.0,1108.0
01_SV,54,36,1850,9,781.0,1213.0
01_SV,54,37,1900,0,740.0,971.0
01_SV,54,37,1900,1,293.0,846.0
01_SV,54,37,1900,2,583.0,189.0
01_SV,54,37,1900,3,770.0,834.0
01_SV,54,37,1900,4,279.0,472.0
01_SV,54,37,1900,5,1332.0,623.0
01_SV,54,37,1900,6,722.0,295.0
01_SV,54,37,1900,7,1178.0,150.0
01_SV,54,37,1900,8,442.0,1100.0
01_SV,54,37,1900,9,778.0,1224.0
01_SV,54,38,1950,0,731.0,977.0
01_SV,54,38,1950,1,293.0,846.0
01_SV,54,38,1950,2,574.0,182.0
01_SV,54,38,1950,3,759.0,836.0
01_SV,54,38,1950,4,270.0,466.0
01_SV,54,38,1950,5,1343.0,622.0
01_SV,54,38,1950,6,723.0,306.0
01_SV,54,38,1950,7,1183.0,160.0
01_SV,54,38,1950,8,442.0,1100.0
01_SV,54,38,1950,9,775.0,1235.0
01_SV,54,39,2000,0,721.0,982.0
01_SV,54,39,2000,1,304.0,844.0
01_SV,54,39,2000,2,565.0,175.0
01_SV,54,39,2000,3,748.0,838.0
01_SV,54,39,2000,4,261.0,460.0
01_SV,54,39,2000,5,1343.0,622.0
01_SV,54,39,2000,6,724.0,317.0
01_SV,54,39,2000,7,1183.0,160.0
01_SV,54,39,2000,8,450.0,1107.0
01_SV,54,39,2000,9,772.0,1246.0
01_SV,54,40,2050,0,711.0,987.0
01_SV,54,40,2050,1,315.0,842.0
01_SV,54,40,2050,2,556.0,168.0
01_SV,54,40,2050,3,737.0,840.0
01_SV,54,40,2050,4,252.0,454.0
01_SV,54,40,2050,5,1332.0,621.0
01_SV,54,40,2050,6,725.0,328.0
01_SV,54,40,2050,7,1178.0,150.0
01_SV,54,40,2050,8,458.0,1114.0
01_SV,54,40,2050,9,769.0,1257.0
01_SV,54,41,2100,0,701.0,992.0
01_SV,54,41,2100,1,326.0,840.0
01_SV,54,41,2100,2,547.0,161.0
01_SV,54,41,2100,3,726.0,842.0
01_SV,54,41,2100,4,243.0,448.0
01_SV,54,41,2100,5,1321.0,620.0
01_SV,54,41,2100,6,726.0,339.0
01_SV,54,41,2100,7,1173.0,140.0
01_SV,54,41,2100,8,466.0,1121.0
01_SV,54,41,2100,9,766.0,1268.0
01_SV,54,42,2150,0,691.0,997.0
01_SV,54,42,2150,1,337.0,838.0
01_SV,54,42,2150,2,538.0,154.0
01_SV,54,42,2150,3,715.0,843.0
01_SV,54,42,2150,4,234.0,442.0
01_SV,54,42,2150,5,1310.0,619.0
01_SV,54,42,2150,6,726.0,350.0
01_SV,54,42,2150,7,1169.0,130.0
01_SV,54,42,2150,8,474.0,1128.0
01_SV,54,42,2150,9,763.0,1279.0
01_SV,54,43,2200,0,681.0,1002.0
01_SV,54,43,2200,1,348.0,836.0
01_SV,54,43,2200,2,529.0,147.0
01_SV,54,43,2200,3,704.0,844.0
01_SV,54,43,2200,4,225.0,436.0
01_SV,54,43,2200,5,1299.0,619.0
01_SV,54,43,2200,6,726.0,361.0
01_SV,54,43,2200,7,1164.0,120.0
01_SV,54,43,2200,8,482.0,1135.0
01_SV,54,43,2200,9,760.0,1289.0
01_SV,54,44,2250,0,671.0,1007.0
01_SV,54,44,2250,1,359.0,834.0
01_SV,54,44,2250,2,521.0,140.0
01_SV,54,44,2250,3,693.0,845.0
01_SV,54,44,2250,4,216.0,430.0
01_SV,54,44,2250,5,1288.0,618.0
01_SV,54,44,2250,6,727.0,372.0
01_SV,54,44,2250,7,1159.0,110.0
01_SV,54,44,2250,8,491.0,1142.0
01_SV,54,44,2250,9,756.0,1299.0
01_SV,54,45,2300,0,661.0,1012.0
01_SV,54,45,2300,1,370.0,832.0
01_SV,54,45,2300,2,513.0,133.0
01_SV,54,45,2300,3,682.0,846.0
01_SV,54,45,2300,4,207.0,424.0
01_SV,54,45,2300,5,1277.0,617.0
01_SV,54,45,2300,6,728.0,383.0
01_SV,54,45,2300,7,1154.0,100.0
01_SV,54,45,2300,8,500.0,1149.0
01_SV,54,45,2300,9,752.0,1309.0
01_SV,54,46,2350,0,651.0,1017.0
01_SV,54,46,2350,1,381.0,830.0
01_SV,54,46,2350,2,505.0,126.0
01_SV,54,46,2350,3,671.0,847.0
01_SV,54,46,2350,4,198.0,418.0
01_SV,54,46,2350,5,1266.0,616.0
01_SV,54,46,2350,6,728.0,394.0
01_SV,54,46,2350,7,1149.0,90.0
01_SV,54,46,2350,8,509.0,1156.0
01_SV,54,46,2350,9,748.0,1319.0
01_SV,54,47,2400,0,641.0,1022.0
01_SV,54,47,2400,1,392.0,828.0
01_SV,54,47,2400,2,497.0,119.0
01_SV,54,47,2400,3,660.0,848.0
01_SV,54,47,2400,4,189.0,412.0
01_SV,54,47,2400,5,1255.0,615.0
01_SV,54,47,2400,6,728.0,405.0
01_SV,54,47,2400,7,1144.0,80.0
01_SV,54,47,2400,8,518.0,1162.0
01_SV,54,47,2400,9,744.0,1329.0
01_SV,54,48,2450,0,631.0,1027.0
01_SV,54,48,2450,1,403.0,826.0
01_SV,54,48,2450,2,489.0,112.0
01_SV,54,48,2450,3,649.0,849.0
01_SV,54,48,2450,4,189.0,412.0
01_SV,54,48,2450,5,1244.0,613.0
01_SV,54,48,2450,6,729.0,416.0
01_SV,54,48,2450,7,1139.0,70.0
01_SV,54,48,2450,8,527.0,1168.0
01_SV,54,48,2450,9,740.0,1339.0
01_SV,54,49,2500,0,621.0,1032.0
01_SV,54,49,2500,1,414.0,824.0
01_SV,54,49,2500,2,481.0,105.0
01_SV,54,49,2500,3,638.0,850.0
01_SV,54,49,2500,4,198.0,419.0
01_SV,54,49,2500,5,1233.0,611.0
01_SV,54,49,2500,6,729.0,427.0
01_SV,54,49,2500,7,1134.0,60.0
01_SV,54,49,2500,8,536.0,1174.0
01_SV,54,49,2500,9,740.0,1339.0
01_SV,54,50,2550,0,611.0,1037.0
01_SV,54,50,2550,1,425.0,822.0
01_SV,54,50,2550,2,473.0,97.0
01_SV,54,50,2550,3,627.0,851.0
01_SV,54,50,2550,4,207.0,426.0
01_SV,54,50,2550,5,1222.0,609.0
01_SV,54,50,2550,6,729.0,438.0
01_SV,54,50,2550,7,1129.0,50.0
01_SV,54,50,2550,8,545.0,1180.0
01_SV,54,50,2550,9,736.0,1329.0
01_SV,54,51,2600,0,601.0,1042.0
01_SV,54,51,2600,1,436.0,820.0
01_SV,54,51,2600,2,465.0,89.0
01_SV,54,51,2600,3,616.0,852.0
01_SV,54,51,2600,4,216.0,433.0
01_SV,54,51,2600,5,1211.0,607.0
01_SV,54,51,2600,6,730.0,449.0
01_SV,54,51,2600,7,1124.0,40.0
01_SV,54,51,2600,8,554.0,1186.0
01_SV,54,51,2600,9,732.0,1319.0
01_SV,54,52,2650,0,591.0,1047.0
01_SV,54,52,2650,1,447.0,818.0
01_SV,54,52,2650,2,457.0,81.0
01_SV,54,52,2650,3,605.0,853.0
01_SV,54,52,2650,4,225.0,440.0
01_SV,54,52,2650,5,1200.0,605.0
01_SV,54,52,2650,6,731.0,460.0
01_SV,54,52,2650,7,1119.0,30.0
01_SV,54,52,2650,8,563.0,1192.0
01_SV,54,52,2650,9,732.0,1319.0
01_SV,54,53,2700,0,581.0,1051.0
01_SV,54,53,2700,1,458.0,816.0
01_SV,54,53,2700,2,449.0,73.0
01_SV,54,53,2700,3,594.0,854.0
01_SV,54,53,2700,4,233.0,447.0
01_SV,54,53,2700,5,1189.0,603.0
01_SV,54,53,2700,6,731.0,471.0
01_SV,54,53,2700,7,1115.0,20.0
01_SV,54,53,2700,8,563.0,1192.0
01_SV,54,53,2700,9,736.0,1329.0
01_SV,54,54,2750,0,571.0,1055.0
01_SV,54,54,2750,1,469.0,815.0
01_SV,54,54,2750,2,442.0,65.0
01_SV,54,54,2750,3,583.0,854.0
01_SV,54,54,2750,4,241.0,454.0
01_SV,54,54,2750,5,1178.0,601.0
01_SV,54,54,2750,6,731.0,482.0
01_SV,54,54,2750,7,1115.0,20.0
01_SV,54,54,2750,8,554.0,1186.0
01_SV,54,54,2750,9,740.0,1339.0
01_SV,54,55,2800,0,561.0,1059.0
01_SV,54,55,2800,1,480.0,814.0
01_SV,54,55,2800,2,434.0,57.0
01_SV,54,55,2800,3,583.0,854.0
01_SV,54,55,2800,4,249.0,461.0
01_SV,54,55,2800,5,1167.0,599.0
01_SV,54,55,2800,6,732.0,493.0
01_SV,54,55,2800,7,1110.0,30.0
01_SV,54,55,2800,8,545.0,1180.0
01_SV,54,55,2800,9,740.0,1339.0
01_SV,54,56,2850,0,551.0,1063.0
01_SV,54,56,2850,1,480.0,814.0
01_SV,54,56,2850,2,427.0,49.0
01_SV,54,56,2850,3,594.0,854.0
01_SV,54,56,2850,4,257.0,468.0
01_SV,54,56,2850,5,1156.0,598.0
01_SV,54,56,2850,6,733.0,504.0
01_SV,54,56,2850,7,1105.0,40.0
01_SV,54,56,2850,8,536.0,1174.0
01_SV,54,56,2850,9,744.0,1329.0
01_SV,54,57,2900,0,541.0,1067.0
01_SV,54,57,2900,1,469.0,815.0
01_SV,54,57,2900,2,420.0,41.0
01_SV,54,57,2900,3,605.0,854.0
01_SV,54,57,2900,4,265.0,475.0
01_SV,54,57,2900,5,1145.0,597.0
01_SV,54,57,2900,6,733.0,515.0
01_SV,54,57,2900,7,1100.0,50.0
01_SV,54,57,2900,8,527.0,1168.0
01_SV,54,57,2900,9,747.0,1319.0
01_SV,54,58,2950,0,531.0,1071.0
01_SV,54,58,2950,1,458.0,816.0
01_SV,54,58,2950,2,413.0,33.0
01_SV,54,58,2950,3,616.0,854.0
01_SV,54,58,2950,4,273.0,483.0
01_SV,54,58,2950,5,1134.0,596.0
01_SV,54,58,2950,6,733.0,526.0
01_SV,54,58,2950,7,1095.0,60.0
01_SV,54,58,2950,8,527.0,1168.0
01_SV,54,58,2950,9,750.0,1309.0
01_SV,54,59,3000,0,531.0,1071.0
01_SV,54,59,3000,1,447.0,817.0
01_SV,54,59,3000,2,406.0,24.0
01_SV,54,59,3000,3,627.0,854.0
01_SV,54,59,3000,4,281.0,491.0
01_SV,54,59,3000,5,1123.0,596.0
01_SV,54,59,3000,6,733.0,537.0
01_SV,54,59,3000,7,1090.0,70.0
01_SV,54,59,3000,8,536.0,1174.0
01_SV,54,59,3000,9,750.0,1309.0
01_SV,54,60,3050,0,541.0,1067.0
01_SV,54,60,3050,1,436.0,819.0
01_SV,54,60,3050,2,406.0,24.0
01_SV,54,60,3050,3,638.0,854.0
01_SV,54,60,3050,4,289.0,499.0
01_SV,54,60,3050,5,1112.0,596.0
01_SV,54,60,3050,6,733.0,548.0
01_SV,54,60,3050,7,1086.0,80.0
01_SV,54,60,3050,8,545.0,1180.0
01_SV,54,60,3050,9,746.0,1319.0
01_SV,54,61,3100,0,551.0,1063.0
01_SV,54,61,3100,1,425.0,821.0
01_SV,54,61,3100,2,399.0,33.0
01_SV,54,61,3100,3,649.0,855.0
01_SV,54,61,3100,4,296.0,507.0
01_SV,54,61,3100,5,1101.0,596.0
01_SV,54,61,3100,6,733.0,548.0
01_SV,54,61,3100,7,1082.0,90.0
01_SV,54,61,3100,8,554.0,1186.0
01_SV,54,61,3100,9,743.0,1329.0
01_SV,54,62,3150,0,561.0,1059.0
01_SV,54,62,3150,1,414.0,823.0
01_SV,54,62,3150,2,392.0,42.0
01_SV,54,62,3150,3,660.0,856.0
01_SV,54,62,3150,4,303.0,515.0
01_SV,54,62,3150,5,1090.0,595.0
01_SV,54,62,3150,6,733.0,537.0
01_SV,54,62,3150,7,1078.0,100.0
01_SV,54,62,3150,8,563.0,1192.0
01_SV,54,62,3150,9,740.0,1339.0
01_SV,54,63,3200,0,571.0,1055.0
01_SV,54,63,3200,1,403.0,825.0
01_SV,54,63,3200,2,385.0,51.0
01_SV,54,63,3200,3,671.0,857.0
01_SV,54,63,3200,4,311.0,523.0
01_SV,54,63,3200,5,1079.0,594.0
01_SV,54,63,3200,6,734.0,526.0
01_SV,54,63,3200,7,1073.0,110.0
01_SV,54,63,3200,8,572.0,1198.0
01_SV,54,63,3200,9,740.0,1339.0
01_SV,54,64,3250,0,581.0,1051.0
01_SV,54,64,3250,1,392.0,827.0
01_SV,54,64,3250,2,379.0,60.0
01_SV,54,64,3250,3,682.0,858.0
01_SV,54,64,3250,4,319.0,531.0
01_SV,54,64,3250,5,1068.0,594.0
01_SV,54,64,3250,6,734.0,515.0
01_SV,54,64,3250,7,1068.0,120.0
01_SV,54,64,3250,8,581.0,1204.0
01_SV,54,64,3250,9,736.0,1329.0
01_SV,54,65,3300,0,591.0,1048.0
01_SV,54,65,3300,1,381.0,829.0
01_SV,54,65,3300,2,373.0,69.0
01_SV,54,65,3300,3,693.0,859.0
01_SV,54,65,3300,4,327.0,539.0
01_SV,54,65,3300,5,1057.0,593.0
01_SV,54,65,3300,6,735.0,504.0
01_SV,54,65,3300,7,1063.0,130.0
01_SV,54,65,3300,8,581.0,1204.0
01_SV,54,65,3300,9,736.0,1329.0
01_SV,54,66,3350,0,601.0,1044.0
01_SV,54,66,3350,1,370.0,830.0
01_SV,54,66,3350,2,367.0,78.0
01_SV,54,66,3350,3,704.0,861.0
01_SV,54,66,3350,4,335.0,547.0
01_SV,54,66,3350,5,1046.0,592.0
01_SV,54,66,3350,6,735.0,493.0
01_SV,54,66,3350,7,1058.0,140.0
01_SV,54,66,3350,8,572.0,1198.0
01_SV,54,66,3350,9,739.0,1339.0
01_SV,54,67,3400,0,611.0,1040.0
01_SV,54,67,3400,1,359.0,831.0
01_SV,54,67,3400,2,361.0,87.0
01_SV,54,67,3400,3,715.0,863.0
01_SV,54,67,3400,4,342.0,555.0
01_SV,54,67,3400,5,1035.0,591.0
01_SV,54,67,3400,6,735.0,482.0
01_SV,54,67,3400,7,1053.0,150.0
01_SV,54,67,3400,8,563.0,1192.0
01_SV,54,67,3400,9,739.0,1339.0
01_SV,54,68,3450,0,621.0,1037.0
01_SV,54,68,3450,1,348.0,832.0
01_SV,54,68,3450,2,355.0,96.0
01_SV,54,68,3450,3,726.0,865.0
01_SV,54,68,3450,4,349.0,563.0
01_SV,54,68,3450,5,1024.0,590.0
01_SV,54,68,3450,6,735.0,471.0
01_SV,54,68,3450,7,1048.0,160.0
01_SV,54,68,3450,8,553.0,1187.0
01_SV,54,68,3450,9,742.0,1329.0
01_SV,54,69,3500,0,632.0,1034.0
01_SV,54,69,3500,1,337.0,833.0
01_SV,54,69,3500,2,349.0,105.0
01_SV,54,69,3500,3,737.0,868.0
01_SV,54,69,3500,4,356.0,571.0
01_SV,54,69,3500,5,1013.0,589.0
01_SV,54,69,3500,6,735.0,460.0
01_SV,54,69,3500,7,1042.0,169.0
01_SV,54,69,3500,8,543.0,1182.0
01_SV,54,69,3500,9,745.0,1318.0
01_SV,54,70,3550,0,643.0,1031.0
01_SV,54,70,3550,1,326.0,834.0
01_SV,54,70,3550,2,343.0,114.0
01_SV,54,70,3550,3,748.0,870.0
01_SV,54,70,3550,4,363.0,579.0
01_SV,54,70,3550,5,1002.0,588.0
01_SV,54,70,3550,6,735.0,449.0
01_SV,54,70,3550,7,1036.0,178.0
01_SV,54,70,3550,8,533.0,1177.0
01_SV,54,70,3550,9,748.0,1307.0
01_SV,54,71,3600,0,654.0,1028.0
01_SV,54,71,3600,1,315.0,835.0
01_SV,54,71,3600,2,337.0,123.0
01_SV,54,71,3600,3,759.0,873.0
01_SV,54,71,3600,4,370.0,588.0
01_SV,54,71,3600,5,991.0,587.0
01_SV,54,71,3600,6,735.0,438.0
01_SV,54,71,3600,7,1030.0,187.0
01_SV,54,71,3600,8,523.0,1172.0
01_SV,54,71,3600,9,748.0,1307.0
01_SV,54,72,3650,0,665.0,1025.0
01_SV,54,72,3650,1,304.0,836.0
01_SV,54,72,3650,2,331.0,132.0
01_SV,54,72,3650,3,770.0,876.0
01_SV,54,72,3650,4,377.0,597.0
01_SV,54,72,3650,5,980.0,586.0
01_SV,54,72,3650,6,736.0,427.0
01_SV,54,72,3650,7,1024.0,196.0
01_SV,54,72,3650,8,513.0,1167.0
01_SV,54,72,3650,9,745.0,1318.0
01_SV,54,73,3700,0,676.0,1022.0
01_SV,54,73,3700,1,293.0,837.0
01_SV,54,73,3700,2,325.0,141.0
01_SV,54,73,3700,3,781.0,879.0
01_SV,54,73,3700,4,384.0,606.0
01_SV,54,73,3700,5,969.0,585.0
01_SV,54,73,3700,6,737.0,416.0
01_SV,54,73,3700,7,1018.0,205.0
01_SV,54,73,3700,8,503.0,1162.0
01_SV,54,73,3700,9,743.0,1329.0
01_SV,54,74,3750,0,687.0,1019.0
01_SV,54,74,3750,1,282.0,838.0
01_SV,54,74,3750,2,319.0,150.0
01_SV,54,74,3750,3,792.0,882.0
01_SV,54,74,3750,4,391.0,615.0
01_SV,54,74,3750,5,958.0,584.0
01_SV,54,74,3750,6,738.0,405.0
01_SV,54,74,3750,7,1012.0,214.0
01_SV,54,74,3750,8,493.0,1157.0
01_SV,54,74,3750,9,740.0,1340.0
01_SV,54,75,3800,0,698.0,1016.0
01_SV,54,75,3800,1,271.0,838.0
01_SV,54,75,3800,2,314.0,160.0
01_SV,54,75,3800,3,803.0,885.0
01_SV,54,75,3800,4,398.0,624.0
01_SV,54,75,3800,5,947.0,583.0
01_SV,54,75,3800,6,739.0,394.0
01_SV,54,75,3800,7,1006.0,223.0
01_SV,54,75,3800,8,483.0,1151.0
01_SV,54,75,3800,9,740.0,1340.0
01_SV,54,76,3850,0,709.0,1013.0
01_SV,54,76,3850,1,260.0,838.0
01_SV,54,76,3850,2,309.0,170.0
01_SV,54,76,3850,3,814.0,888.0
01_SV,54,76,3850,4,404.0,633.0
01_SV,54,76,3850,5,936.0,581.0
01_SV,54,76,3850,6,740.0,383.0
01_SV,54,76,3850,7,1000.0,232.0
01_SV,54,76,3850,8,473.0,1146.0
01_SV,54,76,3850,9,737.0,1329.0
01_SV,54,77,3900,0,720.0,1010.0
01_SV,54,77,3900,1,249.0,838.0
01_SV,54,77,3900,2,304.0,180.0
01_SV,54,77,3900,3,825.0,891.0
01_SV,54,77,3900,4,410.0,642.0
01_SV,54,77,3900,5,925.0,580.0
01_SV,54,77,3900,6,741.0,372.0
01_SV,54,77,3900,7,994.0,241.0
01_SV,54,77,3900,8,463.0,1141.0
01_SV,54,77,3900,9,734.0,1318.0
01_SV,54,78,3950,0,731.0,1007.0
01_SV,54,78,3950,1,238.0,838.0
01_SV,54,78,3950,2,299.0,190.0
01_SV,54,78,3950,3,835.0,894.0
01_SV,54,78,3950,4,416.0,651.0
01_SV,54,78,3950,5,914.0,578.0
01_SV,54,78,3950,6,742.0,361.0
01_SV,54,78,3950,7,988.0,250.0
01_SV,54,78,3950,8,453.0,1136.0
01_SV,54,78,3950,9,731.0,1308.0
01_SV,54,79,4000,0,742.0,1004.0
01_SV,54,79,4000,1,227.0,839.0
01_SV,54,79,4000,2,293.0,200.0
01_SV,54,79,4000,3,845.0,898.0
01_SV,54,79,4000,4,422.0,660.0
01_SV,54,79,4000,5,903.0,576.0
01_SV,54,79,4000,6,744.0,350.0
01_SV,54,79,4000,7,982.0,259.0
01_SV,54,79,4000,8,443.0,1131.0
01_SV,54,79,4000,9,727.0,1298.0
01_SV,54,80,4050,0,753.0,1001.0
01_SV,54,80,4050,1,227.0,839.0
01_SV,54,80,4050,2,288.0,210.0
01_SV,54,80,4050,3,845.0,898.0
01_SV,54,80,4050,4,428.0,669.0
01_SV,54,80,4050,5,892.0,575.0
01_SV,54,80,4050,6,745.0,339.0
01_SV,54,80,4050,7,976.0,268.0
01_SV,54,80,4050,8,443.0,1131.0
01_SV,54,80,4050,9,723.0,1288.0
01_SV,54,81,4100,0,753.0,1001.0
01_SV,54,81,4100,1,238.0,838.0
01_SV,54,81,4100,2,283.0,220.0
01_SV,54,81,4100,3,835.0,894.0
01_SV,54,81,4100,4,434.0,678.0
01_SV,54,81,4100,5,881.0,574.0
01_SV,54,81,4100,6,746.0,328.0
01_SV,54,81,4100,7,970.0,277.0
01_SV,54,81,4100,8,453.0,1136.0
01_SV,54,81,4100,9,723.0,1288.0
01_SV,54,82,4150,0,742.0,1004.0
01_SV,54,82,4150,1,249.0,838.0
01_SV,54,82,4150,2,278.0,230.0
01_SV,54,82,4150,3,825.0,890.0
01_SV,54,82,4150,4,440.0,687.0
01_SV,54,82,4150,5,870.0,573.0
01_SV,54,82,4150,6,747.0,317.0
01_SV,54,82,4150,7,963.0,286.0
01_SV,54,82,4150,8,453.0,1136.0
01_SV,54,82,4150,9,727.0,1298.0
01_SV,54,83,4200,0,731.0,1006.0
01_SV,54,83,4200,1,260.0,837.0
01_SV,54,83,4200,2,273.0,240.0
01_SV,54,83,4200,3,815.0,886.0
01_SV,54,83,4200,4,446.0,696.0
01_SV,54,83,4200,5,859.0,572.0
01_SV,54,83,4200,6,748.0,306.0
01_SV,54,83,4200,7,957.0,295.0
01_SV,54,83,4200,8,443.0,1131.0
01_SV,54,83,4200,9,731.0,1308.0
01_SV,54,84,4250,0,720.0,1008.0
01_SV,54,84,4250,1,271.0,836.0
01_SV,54,84,4250,2,268.0,250.0
01_SV,54,84,4250,3,805.0,882.0
01_SV,54,84,4250,4,452.0,705.0
01_SV,54,84,4250,5,848.0,571.0
01_SV,54,84,4250,6,748.0,306.0
01_SV,54,84,4250,7,951.0,304.0
01_SV,54,84,4250,8,433.0,1126.0
01_SV,54,84,4250,9,736.0,1318.0
01_SV,54,85,4300,0,709.0,1010.0
01_SV,54,85,4300,1,282.0,835.0
01_SV,54,85,4300,2,263.0,260.0
01_SV,54,85,4300,3,795.0,878.0
01_SV,54,85,4300,4,457.0,715.0
01_SV,54,85,4300,5,837.0,570.0
01_SV,54,85,4300,6,747.0,317.0
01_SV,54,85,4300,7,945.0,313.0
01_SV,54,85,4300,8,423.0,1121.0
01_SV,54,85,4300,9,740.0,1328.0
01_SV,54,86,4350,0,698.0,1012.0
01_SV,54,86,4350,1,293.0,834.0
